"","activity_name","subject_id","feature","mean_signal_value"
"6756","WALKING",3,"angle.Z.gravityMean.",0.117403280068966
"6757","WALKING",3,"tBodyAcc.std...X",-0.360356726034483
"6758","WALKING",3,"tBodyAcc.std...Y",-0.0699140652103448
"6759","WALKING",3,"tBodyAcc.std...Z",-0.387411994310345
"6760","WALKING",3,"tGravityAcc.std...X",-0.97777159137931
"6761","WALKING",3,"tGravityAcc.std...Y",-0.962355639482759
"6762","WALKING",3,"tGravityAcc.std...Z",-0.952091795
"6763","WALKING",3,"tBodyAccJerk.std...X",-0.26867964387931
"6764","WALKING",3,"tBodyAccJerk.std...Y",-0.0449619594258621
"6765","WALKING",3,"tBodyAccJerk.std...Z",-0.52948611637931
"6766","WALKING",3,"tBodyGyro.std...X",-0.571869560172414
"6767","WALKING",3,"tBodyGyro.std...Y",-0.563793260172414
"6768","WALKING",3,"tBodyGyro.std...Z",-0.476696411551724
"6769","WALKING",3,"tBodyGyroJerk.std...X",-0.385922986034483
"6770","WALKING",3,"tBodyGyroJerk.std...Y",-0.639087984137931
"6771","WALKING",3,"tBodyGyroJerk.std...Z",-0.536664080344828
"6772","WALKING",3,"tBodyAccMag.std..",-0.328428936551724
"6773","WALKING",3,"tGravityAccMag.std..",-0.328428936551724
"6774","WALKING",3,"tBodyAccJerkMag.std..",-0.139916355325862
"6775","WALKING",3,"tBodyGyroMag.std..",-0.561510683275862
"6776","WALKING",3,"tBodyGyroJerkMag.std..",-0.567371560862069
"6777","WALKING",3,"fBodyAcc.std...X",-0.379276781206897
"6778","WALKING",3,"fBodyAcc.std...Y",-0.124030832001724
"6779","WALKING",3,"fBodyAcc.std...Z",-0.422998473965517
"6780","WALKING",3,"fBodyAccJerk.std...X",-0.296596633103448
"6781","WALKING",3,"fBodyAccJerk.std...Y",-0.00561498755362069
"6782","WALKING",3,"fBodyAccJerk.std...Z",-0.543529108103448
"6783","WALKING",3,"fBodyGyro.std...X",-0.615121369827586
"6784","WALKING",3,"fBodyGyro.std...Y",-0.568888673448276
"6785","WALKING",3,"fBodyGyro.std...Z",-0.545896388103448
"6786","WALKING",3,"fBodyAccMag.std..",-0.456373080862069
"6787","WALKING",3,"fBodyBodyAccJerkMag.std..",-0.0898519904044828
"6788","WALKING",3,"fBodyBodyGyroMag.std..",-0.632643292931034
"6789","WALKING",3,"fBodyBodyGyroJerkMag.std..",-0.549087007931034
"6790","WALKING",4,"tBodyAcc.mean...X",0.278582015166667
"6791","WALKING",4,"tBodyAcc.mean...Y",-0.0148399475341667
"6792","WALKING",4,"tBodyAcc.mean...Z",-0.11140306485
"6793","WALKING",4,"tGravityAcc.mean...X",0.963999696833333
"6794","WALKING",4,"tGravityAcc.mean...Y",-0.0858540265666667
"6795","WALKING",4,"tGravityAcc.mean...Z",0.127764112666667
"6796","WALKING",4,"tBodyAccJerk.mean...X",0.0783529082183333
"6797","WALKING",4,"tBodyAccJerk.mean...Y",0.00295602428666667
"6798","WALKING",4,"tBodyAccJerk.mean...Z",-0.000767679338333334
"6799","WALKING",4,"tBodyGyro.mean...X",-0.0317982557795
"6800","WALKING",4,"tBodyGyro.mean...Y",-0.0726905278583333
"6801","WALKING",4,"tBodyGyro.mean...Z",0.0805677161216667
"6802","WALKING",4,"tBodyGyroJerk.mean...X",-0.115321556475
"6803","WALKING",4,"tBodyGyroJerk.mean...Y",-0.0393474489133333
"6804","WALKING",4,"tBodyGyroJerk.mean...Z",-0.0551166852766667
"6805","WALKING",4,"tBodyAccMag.mean..",-0.312050574166667
"6806","WALKING",4,"tGravityAccMag.mean..",-0.312050574166667
"6807","WALKING",4,"tBodyAccJerkMag.mean..",-0.366700879833333
"6808","WALKING",4,"tBodyGyroMag.mean..",-0.49779220106
"6809","WALKING",4,"tBodyGyroJerkMag.mean..",-0.6813040365
"6810","WALKING",4,"fBodyAcc.mean...X",-0.426719449666667
"6811","WALKING",4,"fBodyAcc.mean...Y",-0.14939963344
"6812","WALKING",4,"fBodyAcc.mean...Z",-0.631005470833333
"6813","WALKING",4,"fBodyAccJerk.mean...X",-0.358883413666667
"6814","WALKING",4,"fBodyAccJerk.mean...Y",-0.279553391533333
"6815","WALKING",4,"fBodyAccJerk.mean...Z",-0.728991595666667
"6816","WALKING",4,"fBodyGyro.mean...X",-0.373384540666667
"6817","WALKING",4,"fBodyGyro.mean...Y",-0.688460056666667
"6818","WALKING",4,"fBodyGyro.mean...Z",-0.601381129166667
"6819","WALKING",4,"fBodyAccMag.mean..",-0.450804558333333
"6820","WALKING",4,"fBodyBodyAccJerkMag.mean..",-0.318587811
"6821","WALKING",4,"fBodyBodyGyroMag.mean..",-0.609285588016667
"6822","WALKING",4,"fBodyBodyGyroJerkMag.mean..",-0.724327420666667
"6823","WALKING",4,"angle.tBodyAccMean.gravity.",-0.0120097781333333
"6824","WALKING",4,"angle.tBodyAccJerkMean..gravityMean.",0.00092110448333333
"6825","WALKING",4,"angle.tBodyGyroMean.gravityMean.",0.0177813678333333
"6826","WALKING",4,"angle.tBodyGyroJerkMean.gravityMean.",0.0554159672016667
"6827","WALKING",4,"angle.X.gravityMean.",-0.865284280666667
"6828","WALKING",4,"angle.Y.gravityMean.",0.1425101785
"6829","WALKING",4,"angle.Z.gravityMean.",-0.0675179863833333
"6830","WALKING",4,"tBodyAcc.std...X",-0.440829971333333
"6831","WALKING",4,"tBodyAcc.std...Y",-0.0788267367683333
"6832","WALKING",4,"tBodyAcc.std...Z",-0.586252806833333
"6833","WALKING",4,"tGravityAcc.std...X",-0.983826494833333
"6834","WALKING",4,"tGravityAcc.std...Y",-0.967963221
"6835","WALKING",4,"tGravityAcc.std...Z",-0.962968112
"6836","WALKING",4,"tBodyAccJerk.std...X",-0.297042612533333
"6837","WALKING",4,"tBodyAccJerk.std...Y",-0.221165131581667
"6838","WALKING",4,"tBodyAccJerk.std...Z",-0.7513913825
"6839","WALKING",4,"tBodyGyro.std...X",-0.500916659
"6840","WALKING",4,"tBodyGyro.std...Y",-0.665394092833333
"6841","WALKING",4,"tBodyGyro.std...Z",-0.662608226
"6842","WALKING",4,"tBodyGyroJerk.std...X",-0.492341066833333
"6843","WALKING",4,"tBodyGyroJerk.std...Y",-0.807419937
"6844","WALKING",4,"tBodyGyroJerk.std...Z",-0.640454132833333
"6845","WALKING",4,"tBodyAccMag.std..",-0.527679103166667
"6846","WALKING",4,"tGravityAccMag.std..",-0.527679103166667
"6847","WALKING",4,"tBodyAccJerkMag.std..",-0.316918956
"6848","WALKING",4,"tBodyGyroMag.std..",-0.553116111166667
"6849","WALKING",4,"tBodyGyroJerkMag.std..",-0.7301463685
"6850","WALKING",4,"fBodyAcc.std...X",-0.447234929666667
"6851","WALKING",4,"fBodyAcc.std...Y",-0.101799450565167
"6852","WALKING",4,"fBodyAcc.std...Z",-0.594198325666667
"6853","WALKING",4,"fBodyAccJerk.std...X",-0.29732607245
"6854","WALKING",4,"fBodyAccJerk.std...Y",-0.2099000063
"6855","WALKING",4,"fBodyAccJerk.std...Z",-0.772359087333333
"6856","WALKING",4,"fBodyGyro.std...X",-0.542646759
"6857","WALKING",4,"fBodyGyro.std...Y",-0.654657770166667
"6858","WALKING",4,"fBodyGyro.std...Z",-0.716458475166667
"6859","WALKING",4,"fBodyAccMag.std..",-0.651172628166667
"6860","WALKING",4,"fBodyBodyAccJerkMag.std..",-0.320458701
"6861","WALKING",4,"fBodyBodyGyroMag.std..",-0.593937200833333
"6862","WALKING",4,"fBodyBodyGyroJerkMag.std..",-0.757768081166667
"6863","WALKING",5,"tBodyAcc.mean...X",0.27784234625
"6864","WALKING",5,"tBodyAcc.mean...Y",-0.0172850317482679
"6865","WALKING",5,"tBodyAcc.mean...Z",-0.107741776464286
"6866","WALKING",5,"tGravityAcc.mean...X",0.972624959821429
"6867","WALKING",5,"tGravityAcc.mean...Y",-0.100440285303571
"6868","WALKING",5,"tGravityAcc.mean...Z",0.00247623628392857
"6869","WALKING",5,"tBodyAccJerk.mean...X",0.0845888833571429
"6870","WALKING",5,"tBodyAccJerk.mean...Y",-0.0163194101232143
"6871","WALKING",5,"tBodyAccJerk.mean...Z",8.32159351785732e-05
"6872","WALKING",5,"tBodyGyro.mean...X",-0.0488919896632143
"6873","WALKING",5,"tBodyGyro.mean...Y",-0.0690135249642857
"6874","WALKING",5,"tBodyGyro.mean...Z",0.0815435495892857
"6875","WALKING",5,"tBodyGyroJerk.mean...X",-0.0888408355267857
"6876","WALKING",5,"tBodyGyroJerk.mean...Y",-0.0449559531089286
"6877","WALKING",5,"tBodyGyroJerk.mean...Z",-0.0482679596035714
"6878","WALKING",5,"tBodyAccMag.mean..",-0.158338674394643
"6879","WALKING",5,"tGravityAccMag.mean..",-0.158338674394643
"6880","WALKING",5,"tBodyAccJerkMag.mean..",-0.288333024071429
"6881","WALKING",5,"tBodyGyroMag.mean..",-0.355933083571429
"6882","WALKING",5,"tBodyGyroJerkMag.mean..",-0.444532485357143
"6883","WALKING",5,"fBodyAcc.mean...X",-0.287782607410714
"6884","WALKING",5,"fBodyAcc.mean...Y",0.00946037755178572
"6885","WALKING",5,"fBodyAcc.mean...Z",-0.490251090714286
"6886","WALKING",5,"fBodyAccJerk.mean...X",-0.344954806428571
"6887","WALKING",5,"fBodyAccJerk.mean...Y",-0.181055554206071
"6888","WALKING",5,"fBodyAccJerk.mean...Z",-0.590496615535714
"6889","WALKING",5,"fBodyGyro.mean...X",-0.372668749642857
"6890","WALKING",5,"fBodyGyro.mean...Y",-0.513951718392857
"6891","WALKING",5,"fBodyGyro.mean...Z",-0.213127031035714
"6892","WALKING",5,"fBodyAccMag.mean..",-0.304992488892857
"6893","WALKING",5,"fBodyBodyAccJerkMag.mean..",-0.269481661080357
"6894","WALKING",5,"fBodyBodyGyroMag.mean..",-0.484262828928571
"6895","WALKING",5,"fBodyBodyGyroJerkMag.mean..",-0.548053574821429
"6896","WALKING",5,"angle.tBodyAccMean.gravity.",-0.0322868203928571
"6897","WALKING",5,"angle.tBodyAccJerkMean..gravityMean.",-0.0117215775714286
"6898","WALKING",5,"angle.tBodyGyroMean.gravityMean.",0.0237357261964286
"6899","WALKING",5,"angle.tBodyGyroJerkMean.gravityMean.",-0.0348937053392857
"6900","WALKING",5,"angle.X.gravityMean.",-0.91711397375
"6901","WALKING",5,"angle.Y.gravityMean.",0.152461602857143
"6902","WALKING",5,"angle.Z.gravityMean.",0.02003381474925
"6903","WALKING",5,"tBodyAcc.std...X",-0.294098534232143
"6904","WALKING",5,"tBodyAcc.std...Y",0.0767484028053571
"6905","WALKING",5,"tBodyAcc.std...Z",-0.45702143625
"6906","WALKING",5,"tGravityAcc.std...X",-0.979348381428571
"6907","WALKING",5,"tGravityAcc.std...Y",-0.961585474821429
"6908","WALKING",5,"tGravityAcc.std...Z",-0.964580803928571
"6909","WALKING",5,"tBodyAccJerk.std...X",-0.302891024625
"6910","WALKING",5,"tBodyAccJerk.std...Y",-0.0910397428607143
"6911","WALKING",5,"tBodyAccJerk.std...Z",-0.612895318571429
"6912","WALKING",5,"tBodyGyro.std...X",-0.490877497857143
"6913","WALKING",5,"tBodyGyro.std...Y",-0.504622029821429
"6914","WALKING",5,"tBodyGyro.std...Z",-0.318700615178571
"6915","WALKING",5,"tBodyGyroJerk.std...X",-0.357681403285714
"6916","WALKING",5,"tBodyGyroJerk.std...Y",-0.57143812375
"6917","WALKING",5,"tBodyGyroJerk.std...Z",-0.157682543983929
"6918","WALKING",5,"tBodyAccMag.std..",-0.377178733392857
"6919","WALKING",5,"tGravityAccMag.std..",-0.377178733392857
"6920","WALKING",5,"tBodyAccJerkMag.std..",-0.282242276785714
"6921","WALKING",5,"tBodyGyroMag.std..",-0.492176823571429
"6922","WALKING",5,"tBodyGyroJerkMag.std..",-0.48919974625
"6923","WALKING",5,"fBodyAcc.std...X",-0.297517355196429
"6924","WALKING",5,"fBodyAcc.std...Y",0.0426026830839286
"6925","WALKING",5,"fBodyAcc.std...Z",-0.483059957321429
"6926","WALKING",5,"fBodyAccJerk.std...X",-0.3213903195
"6927","WALKING",5,"fBodyAccJerk.std...Y",-0.0545213604089286
"6928","WALKING",5,"fBodyAccJerk.std...Z",-0.633429995714286
"6929","WALKING",5,"fBodyGyro.std...X",-0.529392790178571
"6930","WALKING",5,"fBodyGyro.std...Y",-0.502683380535714
"6931","WALKING",5,"fBodyGyro.std...Z",-0.420367075178571
"6932","WALKING",5,"fBodyAccMag.std..",-0.519636926071429
"6933","WALKING",5,"fBodyBodyAccJerkMag.std..",-0.305685376071429
"6934","WALKING",5,"fBodyBodyGyroMag.std..",-0.589741506785714
"6935","WALKING",5,"fBodyBodyGyroJerkMag.std..",-0.455665300892857
"6936","WALKING",6,"tBodyAcc.mean...X",0.283658868070175
"6937","WALKING",6,"tBodyAcc.mean...Y",-0.0168954189082456
"6938","WALKING",6,"tBodyAcc.mean...Z",-0.110303165877193
"6939","WALKING",6,"tGravityAcc.mean...X",0.958067455087719
"6940","WALKING",6,"tGravityAcc.mean...Y",-0.214694852280702
"6941","WALKING",6,"tGravityAcc.mean...Z",0.0331888826842105
"6942","WALKING",6,"tBodyAccJerk.mean...X",0.0699585876912281
"6943","WALKING",6,"tBodyAccJerk.mean...Y",-0.0164831715964912
"6944","WALKING",6,"tBodyAccJerk.mean...Z",-0.00738931200701754
"6945","WALKING",6,"tBodyGyro.mean...X",-0.025509618645614
"6946","WALKING",6,"tBodyGyro.mean...Y",-0.0744462466
"6947","WALKING",6,"tBodyGyro.mean...Z",0.0838808799280702
"6948","WALKING",6,"tBodyGyroJerk.mean...X",-0.0878891090105263
"6949","WALKING",6,"tBodyGyroJerk.mean...Y",-0.0362308971842105
"6950","WALKING",6,"tBodyGyroJerk.mean...Z",-0.0539597284210526
"6951","WALKING",6,"tBodyAccMag.mean..",-0.166840713631579
"6952","WALKING",6,"tGravityAccMag.mean..",-0.166840713631579
"6953","WALKING",6,"tBodyAccJerkMag.mean..",-0.195117026052632
"6954","WALKING",6,"tBodyGyroMag.mean..",-0.281207841122807
"6955","WALKING",6,"tBodyGyroJerkMag.mean..",-0.321290483140351
"6956","WALKING",6,"fBodyAcc.mean...X",-0.187934323140351
"6957","WALKING",6,"fBodyAcc.mean...Y",0.140781621991228
"6958","WALKING",6,"fBodyAcc.mean...Z",-0.498520164385965
"6959","WALKING",6,"fBodyAccJerk.mean...X",-0.150942917824561
"6960","WALKING",6,"fBodyAccJerk.mean...Y",-0.0753742321614035
"6961","WALKING",6,"fBodyAccJerk.mean...Z",-0.541438616140351
"6962","WALKING",6,"fBodyGyro.mean...X",-0.239650710533333
"6963","WALKING",6,"fBodyGyro.mean...Y",-0.341378429473684
"6964","WALKING",6,"fBodyGyro.mean...Z",-0.203575458733333
"6965","WALKING",6,"fBodyAccMag.mean..",-0.201386607649123
"6966","WALKING",6,"fBodyBodyAccJerkMag.mean..",-0.055401423331579
"6967","WALKING",6,"fBodyBodyGyroMag.mean..",-0.329681123368421
"6968","WALKING",6,"fBodyBodyGyroJerkMag.mean..",-0.366500534122807
"6969","WALKING",6,"angle.tBodyAccMean.gravity.",-0.0680347059298246
"6970","WALKING",6,"angle.tBodyAccJerkMean..gravityMean.",0.00559532819298245
"6971","WALKING",6,"angle.tBodyGyroMean.gravityMean.",-0.0510580447719298
"6972","WALKING",6,"angle.tBodyGyroJerkMean.gravityMean.",-0.0818817931526316
"6973","WALKING",6,"angle.X.gravityMean.",-0.806205222982456
"6974","WALKING",6,"angle.Y.gravityMean.",0.230443600877193
"6975","WALKING",6,"angle.Z.gravityMean.",-0.00130364271742105
"6976","WALKING",6,"tBodyAcc.std...X",-0.296538717368421
"6977","WALKING",6,"tBodyAcc.std...Y",0.164213884996491
"6978","WALKING",6,"tBodyAcc.std...Z",-0.504324207192982
"6979","WALKING",6,"tGravityAcc.std...X",-0.977779896491228
"6980","WALKING",6,"tGravityAcc.std...Y",-0.964248568070175
"6981","WALKING",6,"tGravityAcc.std...Z",-0.957205025789474
"6982","WALKING",6,"tBodyAccJerk.std...X",-0.132784766936842
"6983","WALKING",6,"tBodyAccJerk.std...Y",0.00808897373684211
"6984","WALKING",6,"tBodyAccJerk.std...Z",-0.575777466491228
"6985","WALKING",6,"tBodyGyro.std...X",-0.446020952631579
"6986","WALKING",6,"tBodyGyro.std...Y",-0.331702267894737
"6987","WALKING",6,"tBodyGyro.std...Z",-0.383139334736842
"6988","WALKING",6,"tBodyGyroJerk.std...X",-0.18260093354386
"6989","WALKING",6,"tBodyGyroJerk.std...Y",-0.416390246140351
"6990","WALKING",6,"tBodyGyroJerk.std...Z",-0.166684422233333
"6991","WALKING",6,"tBodyAccMag.std..",-0.266734167368421
"6992","WALKING",6,"tGravityAccMag.std..",-0.266734167368421
"6993","WALKING",6,"tBodyAccJerkMag.std..",-0.0706029648421053
"6994","WALKING",6,"tBodyGyroMag.std..",-0.36560291677193
"6995","WALKING",6,"tBodyGyroJerkMag.std..",-0.364708342315789
"6996","WALKING",6,"fBodyAcc.std...X",-0.34522769
"6997","WALKING",6,"fBodyAcc.std...Y",0.101699642168947
"6998","WALKING",6,"fBodyAcc.std...Z",-0.550474621754386
"6999","WALKING",6,"fBodyAccJerk.std...X",-0.19269469414386
"7000","WALKING",6,"fBodyAccJerk.std...Y",0.0314450678263158
"7001","WALKING",6,"fBodyAccJerk.std...Z",-0.608624354210526
"7002","WALKING",6,"fBodyGyro.std...X",-0.515323854385965
"7003","WALKING",6,"fBodyGyro.std...Y",-0.332008706842105
"7004","WALKING",6,"fBodyGyro.std...Z",-0.512209233508772
"7005","WALKING",6,"fBodyAccMag.std..",-0.421683093508772
"7006","WALKING",6,"fBodyBodyAccJerkMag.std..",-0.0964999702982456
"7007","WALKING",6,"fBodyBodyGyroMag.std..",-0.510648322631579
"7008","WALKING",6,"fBodyBodyGyroJerkMag.std..",-0.408078906482456
"7009","WALKING",7,"tBodyAcc.mean...X",0.275592961754386
"7010","WALKING",7,"tBodyAcc.mean...Y",-0.018653665345614
"7011","WALKING",7,"tBodyAcc.mean...Z",-0.110912234947368
"7012","WALKING",7,"tGravityAcc.mean...X",0.932566472280702
"7013","WALKING",7,"tGravityAcc.mean...Y",-0.159097003684211
"7014","WALKING",7,"tGravityAcc.mean...Z",-0.160846924029807
"7015","WALKING",7,"tBodyAccJerk.mean...X",0.0901462649192983
"7016","WALKING",7,"tBodyAccJerk.mean...Y",0.0184322723280702
"7017","WALKING",7,"tBodyAccJerk.mean...Z",-0.0210398551649123
"7018","WALKING",7,"tBodyGyro.mean...X",0.00228835208526316
"7019","WALKING",7,"tBodyGyro.mean...Y",-0.0837113724842105
"7020","WALKING",7,"tBodyGyro.mean...Z",0.0641104602035088
"7021","WALKING",7,"tBodyGyroJerk.mean...X",-0.123654199751333
"7022","WALKING",7,"tBodyGyroJerk.mean...Y",-0.0447766029745614
"7023","WALKING",7,"tBodyGyroJerk.mean...Z",-0.0495713093294737
"7024","WALKING",7,"tBodyAccMag.mean..",-0.0978090439438596
"7025","WALKING",7,"tGravityAccMag.mean..",-0.0978090439438596
"7026","WALKING",7,"tBodyAccJerkMag.mean..",-0.192948900438596
"7027","WALKING",7,"tBodyGyroMag.mean..",-0.305959351403509
"7028","WALKING",7,"tBodyGyroJerkMag.mean..",-0.300022779964912
"7029","WALKING",7,"fBodyAcc.mean...X",-0.343048405789474
"7030","WALKING",7,"fBodyAcc.mean...Y",-0.0641564202736842
"7031","WALKING",7,"fBodyAcc.mean...Z",0.0385832252345614
"7032","WALKING",7,"fBodyAccJerk.mean...X",-0.383715797719298
"7033","WALKING",7,"fBodyAccJerk.mean...Y",-0.123192887383684
"7034","WALKING",7,"fBodyAccJerk.mean...Z",-0.106490372892632
"7035","WALKING",7,"fBodyGyro.mean...X",-0.318395104666667
"7036","WALKING",7,"fBodyGyro.mean...Y",-0.151966687436842
"7037","WALKING",7,"fBodyGyro.mean...Z",-0.366733617894737
"7038","WALKING",7,"fBodyAccMag.mean..",-0.151243649578947
"7039","WALKING",7,"fBodyBodyAccJerkMag.mean..",-0.0384187298547368
"7040","WALKING",7,"fBodyBodyGyroMag.mean..",-0.192909765467895
"7041","WALKING",7,"fBodyBodyGyroJerkMag.mean..",-0.155339855862632
"7042","WALKING",7,"angle.tBodyAccMean.gravity.",-0.0236143875614035
"7043","WALKING",7,"angle.tBodyAccJerkMean..gravityMean.",-0.00538084219298246
"7044","WALKING",7,"angle.tBodyGyroMean.gravityMean.",-0.0526936636491228
"7045","WALKING",7,"angle.tBodyGyroJerkMean.gravityMean.",0.0538950093298246
"7046","WALKING",7,"angle.X.gravityMean.",-0.747765638245614
"7047","WALKING",7,"angle.Y.gravityMean.",0.192339300350877
"7048","WALKING",7,"angle.Z.gravityMean.",0.135380525087719
"7049","WALKING",7,"tBodyAcc.std...X",-0.327243240701754
"7050","WALKING",7,"tBodyAcc.std...Y",-0.0772618561052631
"7051","WALKING",7,"tBodyAcc.std...Z",0.159631283261403
"7052","WALKING",7,"tGravityAcc.std...X",-0.979851271403509
"7053","WALKING",7,"tGravityAcc.std...Y",-0.969404155087719
"7054","WALKING",7,"tGravityAcc.std...Z",-0.952159770526316
"7055","WALKING",7,"tBodyAccJerk.std...X",-0.346026226140351
"7056","WALKING",7,"tBodyAccJerk.std...Y",-0.0547448948245614
"7057","WALKING",7,"tBodyAccJerk.std...Z",-0.149488514397895
"7058","WALKING",7,"tBodyGyro.std...X",-0.503313517017544
"7059","WALKING",7,"tBodyGyro.std...Y",-0.23109830545614
"7060","WALKING",7,"tBodyGyro.std...Z",-0.396013535263158
"7061","WALKING",7,"tBodyGyroJerk.std...X",-0.21166729682807
"7062","WALKING",7,"tBodyGyroJerk.std...Y",-0.174136410738596
"7063","WALKING",7,"tBodyGyroJerk.std...Z",-0.458302971403509
"7064","WALKING",7,"tBodyAccMag.std..",-0.198554708385965
"7065","WALKING",7,"tGravityAccMag.std..",-0.198554708385965
"7066","WALKING",7,"tBodyAccJerkMag.std..",-0.027557329277193
"7067","WALKING",7,"tBodyGyroMag.std..",-0.19828316695614
"7068","WALKING",7,"tBodyGyroJerkMag.std..",-0.0953401161070176
"7069","WALKING",7,"fBodyAcc.std...X",-0.322034908070175
"7070","WALKING",7,"fBodyAcc.std...Y",-0.143721823263158
"7071","WALKING",7,"fBodyAcc.std...Z",0.133316828089298
"7072","WALKING",7,"fBodyAccJerk.std...X",-0.365314790947368
"7073","WALKING",7,"fBodyAccJerk.std...Y",-0.0431917460807018
"7074","WALKING",7,"fBodyAccJerk.std...Z",-0.190751539207018
"7075","WALKING",7,"fBodyGyro.std...X",-0.563615256666667
"7076","WALKING",7,"fBodyGyro.std...Y",-0.290859379017544
"7077","WALKING",7,"fBodyGyro.std...Z",-0.463270018245614
"7078","WALKING",7,"fBodyAccMag.std..",-0.351706780526316
"7079","WALKING",7,"fBodyBodyAccJerkMag.std..",-0.022138358
"7080","WALKING",7,"fBodyBodyGyroMag.std..",-0.343894914947368
"7081","WALKING",7,"fBodyBodyGyroJerkMag.std..",-0.0841663774087719
"7082","WALKING",8,"tBodyAcc.mean...X",0.27468631
"7083","WALKING",8,"tBodyAcc.mean...Y",-0.0186628865310417
"7084","WALKING",8,"tBodyAcc.mean...Z",-0.107252090833333
"7085","WALKING",8,"tGravityAcc.mean...X",0.913586347916667
"7086","WALKING",8,"tGravityAcc.mean...Y",-0.217102194583333
"7087","WALKING",8,"tGravityAcc.mean...Z",-0.186267836962021
"7088","WALKING",8,"tBodyAccJerk.mean...X",0.0703393490833333
"7089","WALKING",8,"tBodyAccJerk.mean...Y",-0.00603947514583333
"7090","WALKING",8,"tBodyAccJerk.mean...Z",-0.000673798876875
"7091","WALKING",8,"tBodyGyro.mean...X",0.0235088228254167
"7092","WALKING",8,"tBodyGyro.mean...Y",-0.095791790535
"7093","WALKING",8,"tBodyGyro.mean...Z",0.0509657915395833
"7094","WALKING",8,"tBodyGyroJerk.mean...X",-0.135886431360417
"7095","WALKING",8,"tBodyGyroJerk.mean...Y",-0.0314880905541667
"7096","WALKING",8,"tBodyGyroJerk.mean...Z",-0.0522683965333333
"7097","WALKING",8,"tBodyAccMag.mean..",0.0516786278104167
"7098","WALKING",8,"tGravityAccMag.mean..",0.0516786278104167
"7099","WALKING",8,"tBodyAccJerkMag.mean..",-0.0668322430433333
"7100","WALKING",8,"tBodyGyroMag.mean..",-0.00310243820125
"7101","WALKING",8,"tBodyGyroJerkMag.mean..",-0.339129269583333
"7102","WALKING",8,"fBodyAcc.mean...X",-0.247389011875
"7103","WALKING",8,"fBodyAcc.mean...Y",0.316982393333333
"7104","WALKING",8,"fBodyAcc.mean...Z",-0.238634594791667
"7105","WALKING",8,"fBodyAccJerk.mean...X",-0.311198711041667
"7106","WALKING",8,"fBodyAccJerk.mean...Y",0.0796832872416667
"7107","WALKING",8,"fBodyAccJerk.mean...Z",-0.361563262083333
"7108","WALKING",8,"fBodyGyro.mean...X",-0.102063053808333
"7109","WALKING",8,"fBodyGyro.mean...Y",-0.259729692333333
"7110","WALKING",8,"fBodyGyro.mean...Z",-0.132902199479167
"7111","WALKING",8,"fBodyAccMag.mean..",-0.09521728274375
"7112","WALKING",8,"fBodyBodyAccJerkMag.mean..",-0.123834409766667
"7113","WALKING",8,"fBodyBodyGyroMag.mean..",-0.301241848645833
"7114","WALKING",8,"fBodyBodyGyroJerkMag.mean..",-0.473026230833333
"7115","WALKING",8,"angle.tBodyAccMean.gravity.",0.0738615334791667
"7116","WALKING",8,"angle.tBodyAccJerkMean..gravityMean.",-0.0331417690625
"7117","WALKING",8,"angle.tBodyGyroMean.gravityMean.",-0.185503909375
"7118","WALKING",8,"angle.tBodyGyroJerkMean.gravityMean.",0.045002304125
"7119","WALKING",8,"angle.X.gravityMean.",-0.684991673958333
"7120","WALKING",8,"angle.Y.gravityMean.",0.231918891041667
"7121","WALKING",8,"angle.Z.gravityMean.",0.153861202291667
"7122","WALKING",8,"tBodyAcc.std...X",-0.173605736002083
"7123","WALKING",8,"tBodyAcc.std...Y",0.380782052708333
"7124","WALKING",8,"tBodyAcc.std...Z",-0.1420885318125
"7125","WALKING",8,"tGravityAcc.std...X",-0.974752050208333
"7126","WALKING",8,"tGravityAcc.std...Y",-0.956781505625
"7127","WALKING",8,"tGravityAcc.std...Z",-0.956640104791667
"7128","WALKING",8,"tBodyAccJerk.std...X",-0.2586886278125
"7129","WALKING",8,"tBodyAccJerk.std...Y",0.233987544458333
"7130","WALKING",8,"tBodyAccJerk.std...Z",-0.383200596479167
"7131","WALKING",8,"tBodyGyro.std...X",-0.1992097184375
"7132","WALKING",8,"tBodyGyro.std...Y",-0.2119972775
"7133","WALKING",8,"tBodyGyro.std...Z",-0.0754447842395833
"7134","WALKING",8,"tBodyGyroJerk.std...X",-0.2460827504375
"7135","WALKING",8,"tBodyGyroJerk.std...Y",-0.428055700208333
"7136","WALKING",8,"tBodyGyroJerk.std...Z",-0.388446971666667
"7137","WALKING",8,"tBodyAccMag.std..",-0.1804072826
"7138","WALKING",8,"tGravityAccMag.std..",-0.1804072826
"7139","WALKING",8,"tBodyAccJerkMag.std..",-0.184571053979167
"7140","WALKING",8,"tBodyGyroMag.std..",-0.238746703958333
"7141","WALKING",8,"tBodyGyroJerkMag.std..",-0.502957255416667
"7142","WALKING",8,"fBodyAcc.std...X",-0.148386858858333
"7143","WALKING",8,"fBodyAcc.std...Y",0.32484493125
"7144","WALKING",8,"fBodyAcc.std...Z",-0.158437341970833
"7145","WALKING",8,"fBodyAccJerk.std...X",-0.271448185291667
"7146","WALKING",8,"fBodyAccJerk.std...Y",0.315883536479167
"7147","WALKING",8,"fBodyAccJerk.std...Z",-0.4044825094375
"7148","WALKING",8,"fBodyGyro.std...X",-0.234252005895833
